2.918426990509033203e-01
2.929079234600067139e-01
2.907773852348327637e-01
2.146316766738891602e-01
2.131650298833847046e-01
2.123362272977828979e-01
1.928967535495758057e-01
1.906742006540298462e-01
1.888198554515838623e-01
1.817587465047836304e-01
1.815841495990753174e-01
1.818466782569885254e-01
2.035592347383499146e-01
2.022391855716705322e-01
2.016216367483139038e-01
1.895774006843566895e-01
1.904160380363464355e-01
1.887967586517333984e-01
1.741376817226409912e-01
1.739528477191925049e-01
1.742311418056488037e-01
1.485177576541900635e-01
1.480025947093963623e-01
1.475729644298553467e-01
2.183448225259780884e-01
2.146509587764739990e-01
2.114916145801544189e-01
2.053283900022506714e-01
2.061673998832702637e-01
2.031620144844055176e-01
1.627118289470672607e-01
1.623806953430175781e-01
1.625134348869323730e-01
1.376337260007858276e-01
1.374797523021697998e-01
1.377152502536773682e-01
2.355715930461883545e-01
2.366394102573394775e-01
2.345032095909118652e-01
1.854483336210250854e-01
1.846551299095153809e-01
1.839316338300704956e-01
1.189427152276039124e-01
1.188440844416618347e-01
1.189932823181152344e-01
1.040878519415855408e-01
1.039360165596008301e-01
1.038724705576896667e-01
3.374400436878204346e-01
3.385000824928283691e-01
3.363747894763946533e-01
3.155907690525054932e-01
3.146119117736816406e-01
3.160823583602905273e-01
1.832371354103088379e-01
1.828685998916625977e-01
1.826976835727691650e-01
1.851028800010681152e-01
1.844664812088012695e-01
1.839162409305572510e-01
3.492503166198730469e-01
3.481826782226562500e-01
3.497842252254486084e-01
3.258076906204223633e-01
3.268729746341705322e-01
3.247431516647338867e-01
1.876836121082305908e-01
1.868790835142135620e-01
1.861720085144042969e-01
1.851637065410614014e-01
1.848178356885910034e-01
1.846417188644409180e-01
3.573556244373321533e-01
3.563771843910217285e-01
3.578447997570037842e-01
2.209294736385345459e-01
2.191402465105056763e-01
2.181879431009292603e-01
1.895598024129867554e-01
1.887462139129638672e-01
1.880998909473419189e-01
1.853815615177154541e-01
1.855678558349609375e-01
1.851960122585296631e-01
3.600542843341827393e-01
3.584768474102020264e-01
3.576144278049468994e-01
2.140574008226394653e-01
2.111091166734695435e-01
2.085881233215332031e-01
1.791689842939376831e-01
1.761393249034881592e-01
1.792412549257278442e-01
1.544122695922851562e-01
1.545432209968566895e-01
1.542813181877136230e-01
3.363813161849975586e-01
3.327361345291137695e-01
3.296205103397369385e-01
3.075657188892364502e-01
3.086341917514801025e-01
3.064974546432495117e-01
1.830823868513107300e-01
1.826632916927337646e-01
1.824744939804077148e-01
1.524870991706848145e-01
1.524015963077545166e-01
1.525341272354125977e-01
